imdbid,book_id,title,author,year,full_name,budget,revenue,runtime,poster_path,rating_average,vote_count,standardized_rating,normalized_rating,goodreads_scale_rating
tt0166485,1284085.0,Anna and the King of Siam,Margaret Landon,1999.0,Anna and the King 1999,75000000,0,148.0,/518WmPyfc9YcnFiehqCiyGgbhmt.jpg,6.7,33887.0,0.175091567927453,0.647887323943662,3.35
tt0003625,3148286.0,Anna Karenina,Leo Tolstoy,1914.0,Anna Karenina 1914,0,0,,,5.5,13.0,-1.01186797608666,0.47887323943662,2.75
tt0004897,3148286.0,Anna Karenina,Leo Tolstoy,1915.0,Anna Karenina 1915,0,0,,,,,,,
tt0026071,3148286.0,Anna Karenina,Leo Tolstoy,1935.0,Anna Karenina 1935,1152000,1439000,95.0,/39bSsAvMGOgN8I5lt2rOQgAXsj7.jpg,7.1,4480.0,0.570744749265489,0.704225352112676,3.55
tt0040098,3148286.0,Anna Karenina,Leo Tolstoy,1948.0,Anna Karenina 1948,0,0,139.0,/bWHlNETPfVEXLFGYY4kfQAPRm4d.jpg,6.7,2231.0,0.175091567927453,0.647887323943662,3.35
tt0061359,3148286.0,Anna Karenina,Leo Tolstoy,1967.0,Anna Karenina 1967,0,0,145.0,/ouzYWmHNJZc5zVVOgA4kkp0iha9.jpg,7.1,762.0,0.570744749265489,0.704225352112676,3.55
tt0088726,3148286.0,Anna Karenina,Leo Tolstoy,1985.0,Anna Karenina 1985,0,0,135.0,/nVBNfINgASvGWCe4jdXMZFOJRzn.jpg,6.2,270.0,-0.319474908745093,0.577464788732394,3.1
tt0118623,3148286.0,Anna Karenina,Leo Tolstoy,1997.0,Anna Karenina 1997,35000000,791830,108.0,/6TkouR90wy44GGQtYihYNOJffJp.jpg,6.4,5130.0,-0.121648318076074,0.605633802816901,3.2
tt1781769,3148286.0,Anna Karenina,Leo Tolstoy,2012.0,Anna Karenina 2012,0,68929150,130.0,/vueoajubjMMmDpcLOZnrU9wW95E.jpg,6.6,83576.0,0.0761782725929433,0.633802816901408,3.3
tt0085169,211044.0,Anna to the Infinite Power,Mildred Ames,1983.0,Anna to the Infinite Power 1983,0,0,101.0,/5F7ZLE2FbAw76EPXCf0f496Zs8v.jpg,6.6,374.0,0.0761782725929433,0.633802816901408,3.3
tt0009879,8127.0,Anne of Green Gables,Lucy Maud Montgomery,1919.0,Anne of Green Gables 1919,0,0,60.0,/mXzzn3zX1JAqqYerKebDokgNVrm.jpg,7.0,53.0,0.47183145393098,0.690140845070423,3.5
tt0024831,8127.0,Anne of Green Gables,Lucy Maud Montgomery,1934.0,Anne of Green Gables 1934,0,0,78.0,/ss1uToJJQqh506VqUtRFSUIQpQk.jpg,7.1,936.0,0.570744749265489,0.704225352112676,3.55
tt0032211,8127.0,Anne of Green Gables,Lucy Maud Montgomery,1940.0,Anne of Windy Poplars 1940,0,0,,/zJ1YiKY86snvlFlGKGKrQrGAGLD.jpg,6.5,121.0,-0.0227350227415655,0.619718309859155,3.25
tt0088727,8127.0,Anne of Green Gables,Lucy Maud Montgomery,1985.0,Anne of Green Gables 1985,0,0,199.0,/u55kDIkxwUkBPiJxzV3ODCmjFqQ.jpg,8.4,17531.0,1.85661758861411,0.887323943661972,4.2
tt0158466,8127.0,Anne of Green Gables,Lucy Maud Montgomery,2000.0,Anne of Green Gables: The Continuing Story 2000,1100000,0,180.0,/zh9S0dZeirmWIqxo1WHtbBTEcit.jpg,6.9,3817.0,0.372918158596471,0.676056338028169,3.45
tt0086902,150072.0,L'Année des méduses,Christopher Frank,1984.0,Year of the Jellyfish 1984,0,0,110.0,/xo3vLT7Qyq0TmzRZb8TERO2hwrn.jpg,5.7,843.0,-0.814041385417638,0.507042253521127,2.85
tt0037494,42220177.0,The Anointed,Clyde Brion Davis,1945.0,Adventure 1945,0,0,135.0,/vUjpZ1l5ffZ3LjYTTOspAsvuMho.jpg,6.2,800.0,-0.319474908745093,0.577464788732394,3.1
tt0027300,1755883.0,Anthony Adverse,Hervey Allen,1936.0,Anthony Adverse 1936,0,793000,141.0,/oQwKZwmkQ3g4nel05qoUehRvINe.jpg,6.5,1423.0,-0.0227350227415655,0.619718309859155,3.25
tt0060355,2297934.0,Apache Rising,Marvin H. Albert,1966.0,Duel at Diablo 1966,0,0,103.0,/x7hHrS9iFovvVsVPNtWJpbVd7N4.jpg,6.7,2500.0,0.175091567927453,0.647887323943662,3.35
tt0040104,4858198.0,A Job for Jenny,Faith Baldwin,1948.0,Apartment for Peggy 1948,0,0,96.0,/pDCWR3NoOZLbVhD5aRvqX0YWyaZ.jpg,7.4,805.0,0.867484635269017,0.746478873239437,3.7
tt0120027,275759.0,The Apocalypse Watch,Robert Ludlum,1997.0,The Apocalypse Watch 1997,0,0,240.0,/edauTGRazwE49uMgP8nrfOk32lx.jpg,4.6,251.0,-1.90208763409724,0.352112676056338,2.3
tt0072653,6356906.0,The Apple Dumpling Gang,Jack Bickham,1975.0,The Apple Dumpling Gang 1975,0,0,100.0,/riyhAKdGo7DzcFanbDzFvZfx2yq.jpg,6.4,4280.0,-0.121648318076074,0.605633802816901,3.2
tt0078790,6356906.0,The Apple Dumpling Gang,Jack Bickham,1979.0,The Apple Dumpling Gang Rides Again 1979,0,0,88.0,/b6ar1mlpE5xUj9nhp9uq6zOkCEX.jpg,6.0,2034.0,-0.517301499414111,0.549295774647887,3.0
tt0094669,16363.0,Appointment with Death,Agatha Christie,1988.0,Appointment with Death 1988,0,960040,102.0,/eJ2upLLbQczKPfXmkuem4CJZAIy.jpg,6.2,3183.0,-0.319474908745093,0.577464788732394,3.1
tt0043293,626775.0,Appointment with Venus,Jerrard Tickell,1951.0,Appointment with Venus 1951,0,0,90.0,/vWKgLgOYAnblxNdIFUyXOLpJpV3.jpg,6.2,197.0,-0.319474908745093,0.577464788732394,3.1
tt0071155,203073.0,The Apprenticeship of Duddy Kravitz,Mordecai Richler,1974.0,The Apprenticeship of Duddy Kravitz 1974,0,0,120.0,/raEaqZlWFBd777vVRp42fS8YPNl.jpg,6.9,1697.0,0.372918158596471,0.676056338028169,3.45
tt0032290,627939.0,Armageddon 2419 A.D.,0,1939.0,Buck Rogers 1939,0,0,237.0,/ovHjMM3nrNWwcSfHkn0w6Yuwx9w.jpg,7.2,693.0,0.669658044599998,0.71830985915493,3.6
tt0077278,627939.0,Armageddon 2419 A.D.,0,1979.0,Buck Rogers in the 25th Century 1979,0,0,98.0,/1o8SSz2fIDze5suiMXh3ZQqLHzI.jpg,6.6,4299.0,0.0761782725929433,0.633802816901408,3.3
tt0031617,34145273.0,Arouse and Beware,MacKinlay Kantor,1940.0,The Man from Dakota 1940,0,0,75.0,/4Mf6UjS54pPqeQmWrDtXE2NX2cq.jpg,5.3,47.0,-1.20969456675567,0.450704225352113,2.65
tt0021622,11389.0,Arrowsmith,Sinclair Lewis,1931.0,Arrowsmith 1931,0,0,108.0,/t4cZpRzjYhmw9mhIRCxXIxMqqMH.jpg,6.2,1321.0,-0.319474908745093,0.577464788732394,3.1
tt0051378,33084028.0,Ascenseur pour l'échafaud,0,1958.0,Elevator to the Gallows 1958,0,263404,91.0,/gHoiRDEEOyoWhlYDAIZ0xYxlhVV.jpg,8.0,17863.0,1.46096440727607,0.830985915492958,4.0
tt0384814,46227.0,Ask the Dust,John Fante,2006.0,Ask the Dust 2006,0,0,117.0,/8BSVXtlIXveRrOT1lADaycs3KJW.jpg,5.8,8766.0,-0.715128090083129,0.52112676056338,2.9
tt0372532,322007.0,Asking for Trouble,Elizabeth Young,2005.0,The Wedding Date 2005,15000000,47175038,88.0,/A2m90ko1FCnJqEkpbHwMq3BDgx6.jpg,6.1,44466.0,-0.418388204079602,0.563380281690141,3.05
tt0042208,439283.0,The Asphalt Jungle,W. R. Burnett,1950.0,The Asphalt Jungle 1950,0,0,112.0,/kIkPJnMVvFPt08siIJB5G8h8WDO.jpg,7.9,21212.0,1.36205111194156,0.816901408450704,3.95
tt0064045,1684752.0,"The Assassination Bureau, Ltd",Jack London,1969.0,The Assassination Bureau 1969,0,0,110.0,/gaem99suyMuWcq0l7R8Ut74QwO1.jpg,6.8,1966.0,0.274004863261962,0.661971830985915,3.4
tt0443680,320730.0,The Assassination of Jesse James by the Coward Robert Ford,Ron Hansen,2007.0,The Assassination of Jesse James by the Coward Robert Ford 2007,30000000,14711793,160.0,/lSFYLoaL4eW7Q5VQ7SZQP4EHRCt.jpg,7.5,155250.0,0.966397930603525,0.76056338028169,3.75
tt0049259,92967.0,L'Assommoir,Émile Zola,1956.0,Gervaise 1956,0,0,112.0,/eG8ADQrJxJ1Gcl4mv35aox8cK2z.jpg,7.5,965.0,0.966397930603525,0.76056338028169,3.75
tt0003637,19510054.0,Assunta Spina,Salvatore Di Giacomo,1915.0,Assunta Spina 1915,0,0,73.0,/5ANnJVtQkknTcnnuoaEUoT3KtVh.jpg,6.6,341.0,0.0761782725929433,0.633802816901408,3.3
tt0039163,19510054.0,Assunta Spina,Salvatore Di Giacomo,1948.0,Assunta Spina 1948,0,0,,/jJh4eTzeroezpE7DstWDbeyInVo.jpg,7.0,49.0,0.47183145393098,0.690140845070423,3.5
tt0886453,19510054.0,Assunta Spina,Salvatore Di Giacomo,2006.0,Assunta Spina 2006,0,0,200.0,/1nnJnSgz3zqEbD6ifed0lDYTwUT.jpg,5.3,15.0,-1.20969456675567,0.450704225352113,2.65
tt0348505,895483.0,Asylum,Patrick McGrath,2005.0,Asylum 2005,0,0,99.0,/t1JnFsl8dwBxPaf3hh7rSJAv943.jpg,6.1,4580.0,-0.418388204079602,0.563380281690141,3.05
tt0101373,769729.0,At Play in the Fields of the Lord,Peter Matthiessen,1991.0,At Play in the Fields of the Lord 1991,36000000,1345903,189.0,/5Q526tcfxRi6NAJ3ifwnNAVO2y9.jpg,6.8,2876.0,0.274004863261962,0.661971830985915,3.4
tt0074157,215950.0,At the Earth's Core,Edgar Rice Burroughs,1976.0,At the Earth's Core 1976,0,0,90.0,/i5WUWrO5evoXK8mK8BPtSCl86za.jpg,5.2,3693.0,-1.30860786209018,0.436619718309859,2.6
tt0373051,215950.0,At the Earth's Core,Edgar Rice Burroughs,2008.0,Journey to the Center of the Earth 2008,45000000,101702060,93.0,/nlYk34gpPfM6KFujxB9HTHZyeiL.jpg,5.8,102839.0,-0.715128090083129,0.52112676056338,2.9
tt1231575,215950.0,At the Earth's Core,Edgar Rice Burroughs,2008.0,Journey to the Center of the Earth 2008,0,0,87.0,/g5CNd52GoXQURR5GUV6xU4dpxLQ.jpg,2.9,700.0,-3.58361365478389,0.112676056338028,1.45
tt1156454,215950.0,At the Earth's Core,Edgar Rice Burroughs,2008.0,Journey to the Center of the Earth 2008,0,0,90.0,/iwKM3oazawKrHwyrVNjcI1jza1W.jpg,4.2,1479.0,-2.29774081543527,0.295774647887324,2.1
tt0373051,32829.0,Voyage au centre de la Terre,Jules Verne,2008.0,Journey to the Center of the Earth 2008,45000000,101702060,93.0,/nlYk34gpPfM6KFujxB9HTHZyeiL.jpg,5.8,102839.0,-0.715128090083129,0.52112676056338,2.9
tt1231575,32829.0,Voyage au centre de la Terre,Jules Verne,2008.0,Journey to the Center of the Earth 2008,0,0,87.0,/g5CNd52GoXQURR5GUV6xU4dpxLQ.jpg,2.9,700.0,-3.58361365478389,0.112676056338028,1.45
tt1156454,32829.0,Voyage au centre de la Terre,Jules Verne,2008.0,Journey to the Center of the Earth 2008,0,0,90.0,/iwKM3oazawKrHwyrVNjcI1jza1W.jpg,4.2,1479.0,-2.29774081543527,0.295774647887324,2.1
tt0002646,6600698.0,Atlantis,Gerhart Hauptmann,1913.0,Atlantis 1913,0,0,121.0,/vm4F4j25wpG6p0L4EXPiKe5QlY8.jpg,6.7,288.0,0.175091567927453,0.647887323943662,3.35
tt0783233,831824.0,Atonement,Ian McEwan,2007.0,Atonement 2007,30000000,129266061,123.0,/quaWuwYZd8IbZMCOhW3CZEvyCWJ.jpg,7.8,225179.0,1.26313781660705,0.802816901408451,3.9
tt0075704,455764.0,Audrey Rose,0,1977.0,Audrey Rose 1977,0,0,113.0,/aSleSJrBJ6hKA8HfVuF9mehuyTR.jpg,5.8,4936.0,-0.715128090083129,0.52112676056338,2.9
tt0051383,187060.0,Auntie Mame,Patrick Dennis,1958.0,Auntie Mame 1958,0,0,143.0,/uH810rwkYEbUaV6IlwTaAExbXUm.jpg,8.0,9331.0,1.46096440727607,0.830985915492958,4.0
tt1614950,187812.0,Avalon High,Meg Cabot,2010.0,Avalon High 2010,0,0,60.0,/p5B1C53bYRZajuMx5HcOZOMdi1w.jpg,5.9,4759.0,-0.61621479474862,0.535211267605634,2.95
tt0088758,1784015.0,The Aviator,Ernest K. Gann,1985.0,The Aviator 1985,0,1304192,96.0,/5um5OytqGq2aS8XHtYVp0I2hDRf.jpg,5.5,993.0,-1.01186797608666,0.47887323943662,2.75
tt0048971,1835865.0,Away All Boats,0,1956.0,Away All Boats 1956,0,0,114.0,/4X4v06n9TQ8dsYe0iVDLRC4xGlQ.jpg,6.3,1085.0,-0.220561613410584,0.591549295774648,3.15
tt0112427,2078305.0,An Awfully Big Adventure,Beryl Bainbridge,1995.0,An Awfully Big Adventure 1995,4000000,851545,113.0,/e8YzXziAXKIqnWJbLI6OzbdkGYD.jpg,6.0,2384.0,-0.517301499414111,0.549295774647887,3.0
tt0364970,187899.0,Babylon Babies,Maurice Georges Dantec,2008.0,Babylon A.D. 2008,70000000,72108608,101.0,/eeoB2u438Z8b14HJn8TVe8X9F1U.jpg,5.6,89028.0,-0.912954680752148,0.492957746478873,2.8
tt0022651,1868821.0,Back Street,Fannie Hurst,1932.0,Back Street 1932,0,0,93.0,/gVQ1IxDDmyiYH0vrfKJ1JbZMQnN.jpg,7.1,460.0,0.570744749265489,0.704225352112676,3.55
tt0033365,1868821.0,Back Street,Fannie Hurst,1941.0,Back Street 1941,0,0,89.0,/3SAbSBzvzxXsoXnKV30NoRjBTBV.jpg,6.9,466.0,0.372918158596471,0.676056338028169,3.45
tt0054653,1868821.0,Back Street,Fannie Hurst,1961.0,Back Street 1961,0,0,107.0,/svFjc5ZUA4WwBFmqtGnrtHs2BhZ.jpg,6.8,799.0,0.274004863261962,0.661971830985915,3.4
tt0387851,77696.0,Back When We Were Grownups,Anne Tyler,2004.0,Back When We Were Grownups 2004,0,0,94.0,/xkVBMnO0HenQFutZQICbFIxMEbs.jpg,6.4,218.0,-0.121648318076074,0.605633802816901,3.2
tt0035659,46437.0,Background to Danger,Eric Ambler,1943.0,Background to Danger 1943,0,0,80.0,/94bJfF8h09b7z50Q8dsuVtjiRI6.jpg,6.5,905.0,-0.0227350227415655,0.619718309859155,3.25
tt0021635,3287661.0,Bad Girl,Viña Delmar,1931.0,Bad Girl 1931,0,0,90.0,/3JncoBDfZ2dn2ODhvVgUoPQmlfW.jpg,6.6,902.0,0.0761782725929433,0.633802816901408,3.3
tt0048977,467032.0,The Bad Seed,Maxwell Anderson,1956.0,The Bad Seed 1956,1000000,0,129.0,/iAgSkpZslQ2s3onL9TaHbyWygtC.jpg,7.5,11377.0,0.966397930603525,0.76056338028169,3.75
tt0088766,467032.0,The Bad Seed,Maxwell Anderson,1985.0,The Bad Seed 1985,0,0,100.0,/yrivHr4H8fCZP6dfjcX0IdLsdFa.jpg,5.7,372.0,-0.814041385417638,0.507042253521127,2.85
tt0249380,373687.0,Baise-moi,Virginie Despentes,2000.0,Baise-moi 2000,0,940944,77.0,/sLvsIgWMH9bV1IZnZOzY5dXKUHe.jpg,4.5,15842.0,-2.00100092943175,0.338028169014085,2.25
tt0069763,4835532.0,The Bait,Dorothy Uhnak,1973.0,The Bait 1973,0,0,78.0,/5dxEmYvr0HTCC9UmONC5SbtwETG.jpg,6.4,84.0,-0.121648318076074,0.605633802816901,3.2
tt0059017,3250464.0,The Ballad of Cat Ballou,0,1965.0,Cat Ballou 1965,0,20666667,97.0,/66b5cM2szzzChYUsqa9FREr0fky.jpg,6.9,12085.0,0.372918158596471,0.676056338028169,3.45
tt0061678,1412441.0,The Ballad of the Flim-Flam Man,0,1967.0,The Flim-Flam Man 1967,0,0,104.0,/zNKLe9v0ioYM6foZ3hGFaPTcQYo.jpg,7.0,1873.0,0.47183145393098,0.690140845070423,3.5
tt0057463,3674391.0,The Ballad of the Running Man,0,1963.0,The Running Man 1963,0,0,103.0,/pRPCAEDuGZME4kGXcYtPPGrNhWo.jpg,6.6,809.0,0.0761782725929433,0.633802816901408,3.3
tt0291032,875069.0,Balzac et la petite tailleuse chinoise,Dai Sijie,2002.0,Balzac and the Little Chinese Seamstress 2002,0,0,116.0,/b6NhIKKS5qMM3ikTNIlQUIonDpp.jpg,7.2,4088.0,0.669658044599998,0.71830985915493,3.6
tt0050166,120765.0,Band of Angels,Robert Penn Warren,1957.0,Band of Angels 1957,0,0,125.0,/68IsV6CbS2usbKXdDzQ4Tadvq09.jpg,6.6,1849.0,0.0761782725929433,0.633802816901408,3.3
tt0053352,333766.0,Banner in the Sky,James Ramsey Ullman,1959.0,Third Man on the Mountain 1959,0,0,105.0,/rCgrueddHmIieXkNEJpq6PX8POc.jpg,7.4,712.0,0.867484635269017,0.746478873239437,3.7
tt0043319,380258.0,The Barefoot Mailman,Theodore Pratt,1951.0,The Barefoot Mailman 1951,0,0,83.0,/iyCB7VRU3nr8VNMycE5ngoW5Grd.jpg,6.3,68.0,-0.220561613410584,0.591549295774648,3.15
tt0091149,1005680.0,Basil of Baker Street,Eve Titus,1986.0,The Great Mouse Detective 1986,14000000,38625550,74.0,/7p2ekrptHyB2qPLwVkq7vvZL7mz.jpg,7.2,39621.0,0.669658044599998,0.71830985915493,3.6
tt0115633,52663.0,Bastard Out of Carolina,Dorothy Allison,1996.0,Bastard Out of Carolina 1996,0,0,97.0,/jYFwFOkHwWxaStR21UIgdb96Gzh.jpg,7.4,3834.0,0.867484635269017,0.746478873239437,3.7
tt0047860,42694.0,Battle Cry,Leon Uris,1955.0,Battle Cry 1955,0,0,149.0,/hIeu0LbC9seFu8R0byoKz1zqBUu.jpg,6.6,1891.0,0.0761782725929433,0.633802816901408,3.3
tt0058949,992611.0,The Battle of the Villa Fiorita,Rumer Godden,1965.0,The Battle of the Villa Fiorita 1965,0,0,111.0,/4zI6nTCDRUi3L3Bad3iT5x66wIe.jpg,6.0,216.0,-0.517301499414111,0.549295774647887,3.0
tt0266308,4011730.0,Battle Royale,Koushun Takami,2000.0,Battle Royale 2000,4500000,25000000,114.0,/4J5hW5wwT20hYSEPfxvfxNLjHcg.jpg,7.7,157582.0,1.16422452127254,0.788732394366197,3.85
tt0338763,4011730.0,Battle Royale,Koushun Takami,2003.0,Battle Royale II: Requiem 2003,9000000,0,155.0,/dVYmlZDkjx0KEAut0QYspNbQr8h.jpg,4.7,18262.0,-1.80317433876273,0.366197183098592,2.35
tt0185183,6412519.0,Battlefield Earth,L. Ron Hubbard,2000.0,Battlefield Earth 2000,44000000,21400000,118.0,/neMUscYddxr4cP8wnRHRMLcWS0A.jpg,2.5,71948.0,-3.97926683612193,0.0563380281690141,1.25
tt0377471,288973.0,Be Cool,Elmore Leonard,2005.0,Be Cool 2005,53000000,95226116,118.0,/ekKCH7Zkb5ZTr1f1AczZY23FH.jpg,5.7,64208.0,-0.814041385417638,0.507042253521127,2.85
tt0059573,8571481.0,Be Ready with Bells and Drums,Elizabeth Kata,1965.0,A Patch of Blue 1965,800000,6792000,105.0,/srKe3Xid8dc2np8KumAFhFeiDEs.jpg,8.0,6403.0,1.46096440727607,0.830985915492958,4.0
tt0163978,2486417.0,The Beach,Alex Garland,2000.0,The Beach 2000,40000000,144056873,119.0,/4VgPflOJMxlqOYpAqXCm5J6BkYm.jpg,6.6,205315.0,0.0761782725929433,0.633802816901408,3.3
tt0094715,915001.0,Beaches,Iris Rainer Dart,1988.0,Beaches 1988,0,57041866,123.0,/4UUHcpwzaY21cl4XWDN3NMfeqc0.jpg,6.9,20983.0,0.372918158596471,0.676056338028169,3.45
tt0083630,7476314.0,The Beast Master,Andre Norton,1982.0,The Beastmaster 1982,0,14056528,118.0,/fgbK1YjjC6GM76NQTJ6bHLvLFXu.jpg,6.2,18052.0,-0.319474908745093,0.577464788732394,3.1
tt0101412,7476314.0,The Beast Master,Andre Norton,1991.0,Beastmaster 2: Through the Portal of Time 1991,6000000,869325,107.0,/AkvSKhzkWOOQGxe7I3LOaASiD3x.jpg,3.9,2647.0,-2.5944807014388,0.253521126760563,1.95
tt0112469,7476314.0,The Beast Master,Andre Norton,1996.0,Beastmaster III: The Eye of Braxus 1996,0,0,92.0,/rwHRSYskzj9KKeEc8OwCHfnoeO4.jpg,4.0,1072.0,-2.49556740610429,0.267605633802817,2.0
tt0083629,314245.0,The Beast Within,Edward Levy,1982.0,The Beast Within 1982,0,0,98.0,/bnoThpfg26xVDdL0h4gUA9yxXIv.jpg,5.5,2916.0,-1.01186797608666,0.47887323943662,2.75
tt0046414,4795742.0,Beat the Devil,Claud Cockburn,1953.0,Beat the Devil 1953,1000000,0,89.0,/kNMTqdMpTuINY2clqOdnuSN6pRS.jpg,6.6,7257.0,0.0761782725929433,0.633802816901408,3.3
tt0016634,997335.0,Beau Geste,P. C. Wren,1926.0,Beau Geste 1926,0,0,102.0,/vdkxS9PkzfETgBzJkxKmQKWU2WO.jpg,7.1,306.0,0.570744749265489,0.704225352112676,3.55
tt0021646,997335.0,Beau Geste,P. C. Wren,1931.0,Beau Hunks 1931,0,0,37.0,/5E0kVVcIUa4vVIi3tRNOfUaiokC.jpg,7.5,1291.0,0.966397930603525,0.76056338028169,3.75
tt0031088,997335.0,Beau Geste,P. C. Wren,1939.0,Beau Geste 1939,112,0,112.0,/6hXBRD6g0it9za98aX5GFYXrK4J.jpg,7.8,4907.0,1.26313781660705,0.802816901408451,3.9
tt0060155,997335.0,Beau Geste,P. C. Wren,1966.0,Beau Geste 1966,0,0,112.0,/yjIo8Wtw48OyTQ5dGzNE2bt8V1r.jpg,6.1,438.0,-0.418388204079602,0.563380281690141,3.05
tt0076297,997335.0,Beau Geste,P. C. Wren,1977.0,The Last Remake of Beau Geste 1977,0,0,85.0,/53GCL8RNtoNWDHYkh0ZRj00zfkE.jpg,6.1,1978.0,-0.418388204079602,0.563380281690141,3.05
tt1559547,6304335.0,Beautiful Creatures,0,2013.0,Beautiful Creatures 2013,60000000,60052138,124.0,/s3hqcqoMr9yVBOvRLufSZSGvNve.jpg,6.2,78954.0,-0.319474908745093,0.577464788732394,3.1
tt0038342,1097967.0,Bedelia,Vera Caspary,1946.0,Bedelia 1946,0,0,90.0,/q8vR5TGV5P3bl9OIoILHb8Jbnx9.jpg,6.9,121.0,0.372918158596471,0.676056338028169,3.45
tt0387059,531887.0,Bee Season,Myla Goldberg,2005.0,Bee Season 2005,14000000,6856989,104.0,/fJEblXhiBMmSWZCbAXru7Mgx1Yf.jpg,5.5,6405.0,-1.01186797608666,0.47887323943662,2.75
tt0034248,442348.0,Before the Fact,Anthony Berkeley,1941.0,Suspicion 1941,1103000,4500000,99.0,/5sexQMYELq1WFl1eLFw5Nn3T3sL.jpg,7.4,28499.0,0.867484635269017,0.746478873239437,3.7
tt0019684,1808306.0,Behind That Curtain,Earl Derr Biggers,1929.0,Behind That Curtain 1929,0,0,91.0,/tAjJqchhpZ75fMGy4628vBfq88u.jpg,4.9,343.0,-1.60534774809371,0.394366197183099,2.45
tt0078841,677877.0,Being There,Jerzy Kosinski,1979.0,Being There 1979,0,30177511,130.0,/bgTFBMBuh4jA45l0DYyHC2GTq8X.jpg,8.0,59664.0,1.46096440727607,0.830985915492958,4.0
tt0031092,780581.0,Bel Ami,Guy de Maupassant,1939.0,Bel Ami 1939,0,0,100.0,/ijT6yKg3VJzFmR7LDoqNSwu6AXE.jpg,7.2,93.0,0.669658044599998,0.71830985915493,3.6
tt0039735,780581.0,Bel Ami,Guy de Maupassant,1947.0,The Private Affairs of Bel Ami 1947,0,0,112.0,/jRgJO9U6t7d0jNABWzl07HfggEC.jpg,6.8,589.0,0.274004863261962,0.661971830985915,3.4
tt1440732,780581.0,Bel Ami,Guy de Maupassant,2012.0,Bel Ami 2012,9000000,8303261,102.0,/59bgVtpX6MPy2d5zberJiRNkDDx.jpg,5.4,16915.0,-1.11078127142117,0.464788732394366,2.7
tt0231246,13422381.0,Belli Moda,Anasuya Shankar,1966.0,Belli Moda 1966,0,0,,/sSP5qtvgLKWiK2qza0SSWLAyo4e.jpg,8.1,17.0,1.55987770261058,0.845070422535211,4.05
tt0092636,2125128.0,Bellman and True,0,1987.0,Bellman and True 1987,0,0,150.0,/sK3FToyI6IIsra43nvur5A92R7U.jpg,6.9,239.0,0.372918158596471,0.676056338028169,3.45
tt0107927,2125128.0,Bellman and True,0,1993.0,The Real McCoy 1993,0,0,100.0,/z04USI3kMKWXPGvCpnZy5s0erDf.jpg,5.5,7599.0,-1.01186797608666,0.47887323943662,2.75
tt0120603,1514286.0,Beloved,Toni Morrison,1998.0,Beloved 1998,0,0,172.0,/jwzOg5RBIF2ZkF67BnYibSPp4P8.jpg,5.9,6639.0,-0.61621479474862,0.535211267605634,2.95
tt0000582,387749.0,Ben-Hur: A Tale of the Christ,Lew Wallace,1907.0,Ben Hur 1907,500,0,15.0,/ozQsgrqXnXhmygzK1fxBqnc9rBI.jpg,5.2,534.0,-1.30860786209018,0.436619718309859,2.6
tt0052618,387749.0,Ben-Hur: A Tale of the Christ,Lew Wallace,1959.0,Ben-Hur 1959,15000000,146900000,212.0,/m4WQ1dBIrEIHZNCoAjdpxwSKWyH.jpg,8.1,198325.0,1.55987770261058,0.845070422535211,4.05
tt0363468,387749.0,Ben-Hur: A Tale of the Christ,Lew Wallace,2003.0,Ben Hur 2003,0,0,,/85gKyu63a8qupK7lmWl7KOShUQp.jpg,7.0,803.0,0.47183145393098,0.690140845070423,3.5
tt0035360,7802270.0,Benjamin Blake,Edison Marshall,1942.0,Son of Fury: The Story of Benjamin Blake 1942,0,0,98.0,/vnwjmsXfl7CI1PNW7jgNLp8Yujz.jpg,7.2,1249.0,0.669658044599998,0.71830985915493,3.6
tt0046457,7802270.0,Benjamin Blake,Edison Marshall,1953.0,Treasure of the Golden Condor 1953,0,0,93.0,/72KW98ymkv4VMFnxz7BJqjdYCL7.jpg,6.3,318.0,-0.220561613410584,0.591549295774648,3.15
tt0302309,3176295.0,Benzina,0,2001.0,Gasoline 2001,0,0,90.0,/94dK6qAKqny9HCAE7FWlF0NTeGt.jpg,5.4,342.0,-1.11078127142117,0.464788732394366,2.7
tt0442933,52357.0,Beowulf,unknown,2007.0,Beowulf 2007,70000000,195735876,115.0,/j90lLkvlcPNL6VVoLGQ0yzPUfJV.jpg,6.2,153985.0,-0.319474908745093,0.577464788732394,3.1
tt0080196,243381.0,Berlin Alexanderplatz,Alfred Döblin,1980.0,Berlin Alexanderplatz 1980,0,0,931.0,/gMp5xe9DkWtrWQzjfuAJxt1tibe.jpg,8.7,3520.0,2.15335747461763,0.929577464788732,4.35
tt0029957,28417.0,La Bête humaine,Émile Zola,1938.0,La Bête Humaine 1938,0,0,100.0,/9i3YbpFnn6pjGdS7uhFmoAuCZgt.jpg,7.7,5937.0,1.16422452127254,0.788732394366197,3.85
tt0047101,28417.0,La Bête humaine,Émile Zola,1954.0,Human Desire 1954,0,0,91.0,/hVD9CrGZNuZy7CA20Mx48CZNJuS.jpg,7.2,3276.0,0.669658044599998,0.71830985915493,3.6
tt0077228,56776.0,The Betsy,Harold Robbins,1978.0,The Betsy 1978,0,0,125.0,/jZdeniWEhEmjHA4uT4bUojRXtgb.jpg,5.0,1297.0,-1.5064344527592,0.408450704225352,2.5
