book_id,genre,possible_filter
19161894,Fiction,0
19161894,Mystery,1
19161894,Crime,1
19161894,Noir,1
19161894,Suspense,0
19161894,Thriller,1
19161894,Detective,0
19161894,Pulp,0
1147028,Classics,1
1147028,Fiction,0
1147028,Lgbt,0
1147028,Romance,1
626775,Historical,1
626775,European Literature,1
626775,British Literature,0
626775,War,1
626775,Fiction,0
1286101,Fiction,0
1286101,Historical,1
1286101,Romance,1
1286101,Classics,1
1286101,Mystery,1
387749,Classics,1
387749,Historical,1
387749,Fiction,0
387749,Christian,0
387749,Religion,0
387749,Adventure,1
387749,Literature,1
387749,Christianity,0
941869,Mystery,1
941869,Crime,1
941869,Noir,1
941869,Fiction,0
1470493,Horror,1
1470493,Fiction,0
1470493,Thriller,1
1470493,Science Fiction,1
1797953,Science Fiction,1
1797953,Fiction,0
894416,Fiction,0
894416,Historical,1
894416,Magical Realism,0
1071623,Young Adult,1
1071623,Fiction,0
1071623,Fantasy,1
1071623,Childrens,1
1933777,Fiction,0
1933777,Politics,0
6044393,Fiction,0
6044393,Mystery,1
6044393,Crime,1
6044393,Culture,0
6044393,Film,0
313929,Fiction,0
313929,Mystery,1
313929,Crime,1
313929,Thriller,1
313929,Noir,1
313929,Humor,1
313929,Detective,0
313929,Literature,1
313929,American,1
7663,Fiction,0
7663,Thriller,1
7663,Mystery,1
7663,Medical,0
1490020,Science Fiction,1
1490020,Fiction,0
1490020,Dystopia,0
994663,Mystery,1
994663,Fiction,0
994663,Crime,1
994663,Classics,1
994663,Thriller,1
3287661,Fiction,0
1305597,Fiction,0
1305597,Gothic,0
1305597,Horror,1
1305597,Mystery,1
452306,Young Adult,1
452306,Fiction,0
452306,Womens Fiction,1
452306,Contemporary,1
1231096,Fiction,0
1231096,Cultural,1
1231096,France,0
1231096,European Literature,1
1231096,French Literature,0
1231096,Contemporary,1
1231096,Sexuality,0
1231096,Unfinished,0
1231096,Media Tie In,0
1231096,Movies,0
1231096,Adult Fiction,0
1231096,Literature,1
832795,Horror,1
832795,Fiction,0
832795,Thriller,1
96667,Fiction,0
96667,Science Fiction,1
96667,Thriller,1
96667,Adventure,1
3938265,Mystery,1
3938265,Noir,1
3938265,Fiction,0
3938265,Crime,1
941105,Mystery,1
941105,Noir,1
941105,Fiction,0
941105,Crime,1
941105,Suspense,0
10137919,Classics,1
10137919,Short Stories,0
10137919,Fiction,0
10137919,Childrens,1
10137919,Animals,1
920920,Fiction,0
920920,Classics,1
920920,Science Fiction,1
920920,Humor,1
920920,Literature,1
896231,Mystery,1
896231,Fiction,0
896231,Thriller,1
896231,Crime,1
896231,Suspense,0
17372264,Fiction,0
17372264,Thriller,1
17372264,Action,0
17372264,Mystery,1
17372264,Crime,1
17372264,Media Tie In,0
17372264,Movies,0
17372264,Adventure,1
3845356,Fiction,0
3845356,Mystery,1
3845356,Crime,1
3845356,Thriller,1
23286440,Horror,1
23286440,Fiction,0
23286440,Thriller,1
23286440,Mystery,1
23286440,Crime,1
34993,Fiction,0
34993,Thriller,1
34993,Spy Thriller,0
34993,Action,0
296264,Classics,1
296264,Historical,1
296264,Fiction,0
296264,Adventure,1
296264,Literature,1
296264,Young Adult,1
296264,European Literature,1
296264,British Literature,0
296264,19th Century,0
296264,Romance,1
289991,Cultural,1
289991,Japan,0
289991,Asian Literature,0
289991,Japanese Literature,0
289991,Fiction,0
289991,Historical,1
289991,War,1
289991,Asia,0
93517,Historical,1
93517,Fiction,0
93517,Cultural,1
93517,China,0
93517,Classics,1
93517,Asia,0
187899,Science Fiction,1
187899,Fiction,0
149151,Fiction,0
149151,Historical,1
149151,Westerns,1
149151,Classics,1
1999434,Horror,1
1999434,Fiction,0
1999434,Thriller,1
1999434,Mystery,1
1035835,Fiction,0
1035835,Thriller,1
1035835,Mystery,1
1035835,Crime,1
3368196,Fiction,0
3368196,Thriller,1
3368196,Spy Thriller,0
3368196,Mystery,1
970386,Fiction,0
970386,Mystery,1
970386,Thriller,1
970386,Suspense,0
42694,Historical,1
42694,Fiction,0
42694,War,1
42694,Military Fiction,0
42694,World War II,0
618291,Classics,1
618291,Fiction,0
618291,Science Fiction,1
984023,Fiction,0
984023,Sports,0
984023,Football,0
984023,Historical,1
6872,Fiction,0
6872,Contemporary,1
6872,European Literature,1
6872,British Literature,0
6872,Thriller,1
73133,Cultural,1
73133,France,0
73133,Fiction,0
73133,Literature,1
73133,20th Century,0
73133,European Literature,1
73133,French Literature,0
581811,Fiction,0
581811,Classics,1
581811,Womens Fiction,1
581811,Romance,1
1523171,Fiction,0
1523171,Cultural,1
1523171,Scotland,0
1523171,Thriller,1
1523171,European Literature,1
1523171,British Literature,0
1523171,Classics,1
425068,Fiction,0
425068,Romance,1
425068,Classics,1
425068,Womens Fiction,1
425068,Contemporary,1
335009,Fiction,0
335009,Historical,1
335009,Mystery,1
335009,Classics,1
335009,Literature,1
8835834,Historical,1
8835834,Fiction,0
323171,Fiction,0
323171,Literature,1
323171,American,1
323171,Sports,0
323171,Drama,0
535611,Fiction,0
535611,Science Fiction,1
535611,Thriller,1
46460,Fiction,0
46460,Mystery,1
46460,Spy Thriller,0
46460,Thriller,1
46460,Crime,1
32669,Fiction,0
32669,Thriller,1
32669,Spy Thriller,0
32669,Suspense,0
32669,War,1
32669,Military Fiction,0
2920068,Mystery,1
2920068,Crime,1
2920068,Fiction,0
2920068,Thriller,1
2920068,Noir,1
1061913,Fiction,0
1061913,Mystery,1
1061913,Crime,1
1061913,Thriller,1
778667,Historical,1
778667,Fiction,0
778667,Christian,0
778667,Religion,0
778667,Classics,1
401921,Historical,1
401921,Fiction,0
401921,Adventure,1
401921,Classics,1
401921,Romance,1
42695,Historical,1
42695,Fiction,0
42695,War,1
42695,World War II,0
42695,Cultural,1
4667024,Fiction,0
4667024,Historical,1
4667024,Adult,0
635719,Fiction,0
635719,Westerns,1
635719,Historical,1
635719,Classics,1
635719,Literature,1
5527,Fiction,0
5527,Classics,1
5527,Historical,1
5527,Politics,0
5527,Literature,1
5527,American,1
5527,Southern,0
280513,Mystery,1
280513,Fiction,0
280513,Crime,1
280513,Noir,1
280513,Detective,0
280513,Thriller,1
1552810,Fantasy,1
1552810,Adventure,1
1552810,Pirates,0
1552810,Fiction,0
1552810,Historical,1
1552810,Horror,1
1519474,Fiction,0
1519474,Thriller,1
1519474,Mystery,1
1519474,Suspense,0
228333,Womens Fiction,1
228333,Fiction,0
228333,Contemporary,1
228333,Humor,1
201548,Horror,1
201548,Fiction,0
201548,Shapeshifters,0
201548,Werewolves,0
201548,Fantasy,1
201548,Thriller,1
1267126,Fantasy,1
1267126,Young Adult,1
1267126,Fiction,0
1267126,Paranormal,1
1267126,Adventure,1
1267126,Pirates,0
2448683,Fiction,0
2029381,Horror,1
2029381,Fiction,0
2029381,Gothic,0
2029381,Classics,1
2029381,Mystery,1
2029381,Historical,1
2029381,Paranormal,1
2029381,Ghosts,0
4858198,Contemporary,1
4858198,Adult,0
131793,Fiction,0
131793,Literature,1
131793,Classics,1
131793,American,1
834502,Fiction,0
834502,Literature,1
834502,American,1
29488,Fiction,0
29488,Contemporary,1
2532100,Fiction,0
2532100,Classics,1
761450,Fiction,0
761450,Sports,0
761450,Baseball,0
761450,Fantasy,1
761450,Magical Realism,0
232360,Romance,1
232360,Fiction,0
232360,Womens Fiction,1
314245,Horror,1
314245,Fiction,0
314245,Shapeshifters,0
314245,Werewolves,0
264397,Plays,0
264397,European Literature,1
264397,Spanish Literature,0
264397,Classics,1
264397,Drama,0
264397,Cultural,1
264397,Spain,0
1358044,Mystery,1
1358044,Crime,1
1358044,Fiction,0
1358044,Humor,1
121308,Westerns,1
121308,Fiction,0
121308,Romance,1
348573,Fantasy,1
348573,Childrens,1
348573,Classics,1
348573,Fiction,0
644173,Horror,1
644173,Fiction,0
644173,Fantasy,1
644173,Thriller,1
2078305,Fiction,0
2078305,Historical,1
2078305,European Literature,1
2078305,British Literature,0
997335,Fiction,0
997335,Classics,1
997335,Adventure,1
997335,Historical,1
997335,Mystery,1
997335,Cultural,1
997335,Africa,0
997335,War,1
997335,Literature,1
1868821,Romance,1
1868821,Fiction,0
1360750,Mystery,1
1360750,Fiction,0
1360750,Crime,1
1360750,Holiday,0
1360750,Christmas,0
1058165,Fiction,0
1058165,Sports,0
1058165,Baseball,0
1058165,Romance,1
1058165,Contemporary,1
121359,Westerns,1
121359,Adult,0
930056,Fiction,0
930056,Fantasy,1
930056,Classics,1
930056,Paranormal,1
930056,Literature,1
4041231,Cultural,1
4041231,France,0
4041231,Fiction,0
4041231,Classics,1
4041231,European Literature,1
4041231,French Literature,0
4041231,Roman,0
4041231,Literature,1
4041231,Academic,0
4041231,Romance,1
2895041,Horror,1
2895041,Fiction,0
2895041,Thriller,1
2895041,Mystery,1
2895041,Crime,1
922786,Horror,1
922786,Fiction,0
922786,Thriller,1
922786,Pulp,0
4640856,Thriller,1
4640856,Fiction,0
4640856,Mystery,1
4640856,Crime,1
4640856,Suspense,0
2224600,Science Fiction,1
2224600,Fiction,0
2224600,Media Tie In,0
2224600,Movies,0
8081449,Historical,1
8081449,Fiction,0
8081449,Animals,1
8081449,Young Adult,1
8081449,War,1
1218426,Fiction,0
1218426,Cultural,1
1218426,China,0
1218426,Travel,0
1218426,Asia,0
1218426,Contemporary,1
1218426,Historical,1
1218426,Literature,1
1218426,American,1
368772,Fiction,0
368772,Historical,1
368772,Classics,1
368772,War,1
368772,World War II,0
5526,Romance,1
5526,Fiction,0
5526,Womens Fiction,1
5526,Contemporary,1
1135284,Humor,1
1135284,Fiction,0
1135284,Mystery,1
1135284,Comedy,0
4835532,Mystery,1
51363,Fiction,0
51363,Contemporary,1
51363,Literature,1
51363,American,1
51363,Lgbt,0
69626,Mystery,1
69626,Fiction,0
69626,Detective,0
407235,Historical,1
407235,Fiction,0
2078653,Fiction,0
2078653,Science Fiction,1
2078653,Thriller,1
871284,Fiction,0
871284,Historical,1
871284,Mystery,1
871284,Crime,1
1617171,Fiction,0
1617171,Literature,1
1617171,American,1
1617171,War,1
1617171,World War II,0
1617171,Historical,1
21306968,Fiction,0
21306968,Mystery,1
21306968,Crime,1
21306968,Animals,1
21306968,European Literature,1
21306968,German Literature,0
21306968,Fantasy,1
618181,Fantasy,1
618181,Fiction,0
166912,Fiction,0
166912,Mystery,1
166912,Noir,1
166912,Crime,1
166912,Classics,1
2300939,Classics,1
2300939,Romance,1
2300939,Fiction,0
2300939,Historical,1
2300939,Adventure,1
2300939,Media Tie In,0
2300939,Movies,0
2300939,Young Adult,1
2300939,Survival,0
2300939,Literature,1
889025,Fiction,0
889025,Classics,1
889025,Historical,1
889025,Literature,1
1134739,Mystery,1
1134739,Crime,1
1134739,Fiction,0
1134739,Noir,1
1134739,Thriller,1
6001769,War,1
6001769,World War II,0
6001769,Spy Thriller,0
6001769,Fiction,0
42762634,Mystery,1
42762634,Fiction,0
42762634,Crime,1
42762634,Thriller,1
187060,Fiction,0
187060,Humor,1
187060,Classics,1
2583566,Mystery,1
2583566,Fiction,0
2583566,Suspense,0
2583566,Thriller,1
1153178,Fiction,0
1153178,Contemporary,1
322007,Womens Fiction,1
322007,Romance,1
322007,Fiction,0
322007,Contemporary,1
685427,Fiction,0
685427,Mystery,1
685427,Thriller,1
685427,Crime,1
685427,Suspense,0
7669,Fiction,0
7669,Science Fiction,1
7669,Thriller,1
7669,Time Travel,0
7669,Historical,1
723668,Fiction,0
9822,Fantasy,1
9822,Childrens,1
9822,Fiction,0
9822,Young Adult,1
9822,Classics,1
982001,Fiction,0
982001,Thriller,1
982001,Mystery,1
982001,Crime,1
982001,Spy Thriller,0
2125128,Fiction,0
336903,Romance,1
336903,Fiction,0
336903,Womens Fiction,1
336903,Contemporary,1
3234826,Mystery,1
3234826,Fiction,0
3234826,Detective,0
3234826,Adventure,1
3234826,Crime,1
11936,Fantasy,1
11936,Classics,1
11936,Fiction,0
11936,Young Adult,1
11936,Childrens,1
152864,Fiction,0
152864,Classics,1
152864,Literature,1
152864,European Literature,1
152864,German Literature,0
9893072,Fiction,0
9893072,Romance,1
9893072,Adult Fiction,0
9893072,Thriller,1
9893072,Contemporary,1
149607,Thriller,1
149607,Westerns,1
149607,Fiction,0
149607,Adventure,1
149607,Historical,1
328464,Childrens,1
328464,Fiction,0
328464,Fantasy,1
2702246,Mystery,1
2702246,Fiction,0
2702246,Thriller,1
2702246,Classics,1
2702246,Crime,1
2455496,Fantasy,1
2455496,Mythology,0
2455496,Arthurian,0
2455496,Fiction,0
2455496,Romance,1
2455496,Young Adult,1
2455496,Adventure,1
2455496,Classics,1
2455496,Historical,1
2455496,Retellings,0
1681436,History,0
1681436,Nonfiction,0
1681436,Cultural,1
1681436,Israel,0
1681436,Politics,0
1681436,War,1
1681436,Military Fiction,0
831906,Fiction,0
831906,Historical,1
831906,War,1
831906,Cultural,1
831906,China,0
7425169,Fiction,0
228204,Horror,1
228204,Fiction,0
228204,Thriller,1
228204,Science Fiction,1
947419,Fiction,0
947419,Classics,1
947419,American,1
947419,Southern,0
947419,Contemporary,1
947419,Romance,1
90411,Historical,1
90411,Fiction,0
90411,Adventure,1
90411,European Literature,1
90411,Spanish Literature,0
90411,Cultural,1
90411,Spain,0
10831203,Fiction,0
10831203,Thriller,1
10831203,Mystery,1
10831203,Horror,1
10831203,Crime,1
10831203,Classics,1
10831203,Suspense,0
31092,Historical,1
31092,Fiction,0
31092,Romance,1
523562,Mystery,1
523562,Fiction,0
523562,Crime,1
523562,Thriller,1
1832699,Mystery,1
1832699,Fiction,0
1832699,Thriller,1
1832699,Crime,1
1832699,Legal Thriller,0
1832699,Suspense,0
1702042,Fiction,0
1702042,Cultural,1
1702042,Australia,0
1702042,Literature,1
272895,Classics,1
272895,Fiction,0
272895,Childrens,1
272895,Animals,1
272895,Horses,0
272895,Young Adult,1
272895,Adventure,1
272895,Middle Grade,0
272895,Juvenile,0
272895,Historical,1
7869,Fiction,0
7869,Thriller,1
7869,Mystery,1
7869,Suspense,0
7869,Spy Thriller,0
34603,Fiction,0
34603,Thriller,1
34603,Suspense,0
34603,Mystery,1
34603,Spy Thriller,0
523518,Fiction,0
523518,Historical,1
523518,Classics,1
523518,Military History,0
523518,Civil War,0
1188163,Mystery,1
165902,Fiction,0
882281,Fiction,0
882281,Womens Fiction,1
882281,Contemporary,1
882281,Adult Fiction,0
2373336,Fiction,0
2373336,Science Fiction,1
1594705,History,0
1594705,Nonfiction,0
1594705,Classics,1
1594705,World War II,0
1594705,Holocaust,0
1594705,War,1
140225,Fantasy,1
140225,Fiction,0
140225,Classics,1
140225,Young Adult,1
140225,Childrens,1
4371665,Fiction,0
4371665,War,1
4371665,Historical,1
4371665,Mystery,1
4371665,Crime,1
1293729,Fiction,0
1293729,Spy Thriller,0
1293729,Mystery,1
1293729,Thriller,1
1293729,European Literature,1
1293729,British Literature,0
3925199,Fiction,0
3925199,Classics,1
3925199,Literature,1
2297934,Westerns,1
2297934,Historical,1
2297934,Fiction,0
2297934,Adventure,1
644537,Fiction,0
644537,Contemporary,1
644537,Mystery,1
59296,Nonfiction,0
59296,Biography,0
4406,Classics,1
4406,Fiction,0
4406,Historical,1
4406,Literature,1
121749,Fantasy,1
121749,Fiction,0
121749,Classics,1
121749,Young Adult,1
121749,Childrens,1
826179,Fiction,0
826179,Contemporary,1
826179,Classics,1
826179,Thriller,1
373687,Fiction,0
373687,Cultural,1
373687,France,0
373687,Feminism,0
492074,Fiction,0
492074,Historical,1
492074,Cultural,1
492074,Asia,0
492074,Australia,0
492074,Politics,0
537366,Fiction,0
537366,Thriller,1
537366,Mystery,1
537366,Romance,1
537366,Suspense,0
3668162,Fiction,0
3668162,Westerns,1
3668162,Historical,1
3668162,American,1
3668162,North American Hi...,0
3668162,American History,0
3668162,Literature,1
3668162,19th Century,0
1208644,Mystery,1
1208644,Fiction,0
1208644,Crime,1
1208644,Detective,0
861874,Fiction,0
861874,Historical,1
861874,Classics,1
861874,Cultural,1
861874,China,0
861874,Contemporary,1
525818,Fiction,0
525818,Classics,1
1058535,Fiction,0
1058535,Lgbt,0
1058535,Historical,1
293101,Horror,1
293101,Fiction,0
293101,Fantasy,1
293101,Paranormal,1
293101,Thriller,1
259020,Classics,1
259020,Fiction,0
259020,Literature,1
259020,American,1
781825,Fiction,0
781825,Literature,1
781825,American,1
203073,Fiction,0
203073,Cultural,1
203073,Canada,0
203073,Classics,1
203073,Literature,1
59766,Fiction,0
59766,Classics,1
59766,Literature,1
59766,European Literature,1
59766,German Literature,0
941508,Science Fiction,1
941508,Horror,1
941508,Fiction,0
941508,Paranormal,1
941508,Vampires,0
1104713,History,0
1104713,Nonfiction,0
1104713,Aviation,0
1104713,War,1
1104713,Military Fiction,0
1104713,Politics,0
1104713,Military History,0
1754747,Childrens,1
1754747,Fantasy,1
1754747,Fiction,0
965337,Fiction,0
965337,Sports,0
965337,Football,0
93,Classics,1
93,Childrens,1
93,Fiction,0
40496,Classics,1
40496,Fiction,0
40496,Historical,1
16305,Mystery,1
16305,Fiction,0
16305,Crime,1
16305,Classics,1
16305,Detective,0
34145273,Military History,0
34145273,Civil War,0
2592738,Fiction,0
2592738,War,1
2592738,World War II,0
2592738,Drama,0
2592738,Military History,0
18594462,Thriller,1
18594462,Fiction,0
18594462,Adventure,1
18594462,Mystery,1
18594462,Spy Thriller,0
35031085,Classics,1
35031085,Fiction,0
35031085,Horror,1
35031085,Science Fiction,1
164955,Fiction,0
164955,Young Adult,1
164955,Coming Of Age,0
164955,Religion,0
126232,Horror,1
126232,Fiction,0
126232,Thriller,1
126232,Classics,1
126232,Adventure,1
10350,Fiction,0
10350,Classics,1
10350,Literature,1
10350,War,1
10350,World War II,0
24612240,Fiction,0
1534509,Science Fiction,1
1534509,Fiction,0
1142897,Fiction,0
1142897,Humor,1
1142897,Classics,1
483583,Fiction,0
483583,Classics,1
483583,Humor,1
483583,European Literature,1
483583,British Literature,0
483583,Literature,1
483583,English Literature,0
483583,Science Fiction,1
483583,20th Century,0
483583,Classic Literature,0
2599553,Horror,1
2599553,Fiction,0
2599553,Thriller,1
13579423,History,0
2442787,Fiction,0
2442787,American,1
1096534,Thriller,1
617480,Fiction,0
617480,Historical,1
617480,War,1
617480,Military Fiction,0
1765697,Horror,1
1765697,Thriller,1
1765697,Fiction,0
40190,Fiction,0
40190,Travel,0
40190,Cultural,1
40190,France,0
40190,Romance,1
40190,Food and Drink,0
61008,Fiction,0
61008,Romance,1
61008,Young Adult,1
61008,Contemporary,1
61008,Classics,1
798661,Westerns,1
798661,Short Stories,0
798661,Fiction,0
798661,Historical,1
183586,Fiction,0
183586,Historical,1
183586,War,1
183586,World War II,0
1956391,Literature,1
1047422,Classics,1
1047422,Fiction,0
1047422,Historical,1
1047422,Adventure,1
1047422,War,1
1047422,Romance,1
3066,Fiction,0
3066,Historical,1
3066,Classics,1
3066,Literature,1
3066,Jewish,0
3066,Cultural,1
3066,Russia,0
3066,American,1
2052777,Fiction,0
2052777,Aviation,0
967909,Fiction,0
967909,Cultural,1
967909,France,0
967909,Classics,1
967909,Romance,1
967909,European Literature,1
967909,French Literature,0
2719663,Fiction,0
2719663,Historical,1
63458,Fiction,0
63458,Contemporary,1
63458,Westerns,1
63458,Drama,0
63458,Literature,1
63458,Adult,0
63458,Family,0
63458,Historical,1
1123610,Westerns,1
1123610,Fiction,0
32827,Science Fiction,1
32827,Classics,1
32827,Fiction,0
32827,Adventure,1
32827,Cultural,1
32827,France,0
58696,Classics,1
58696,Fiction,0
58696,Literature,1
58696,Historical,1
5143980,Fiction,0
5143980,Business,0
5143980,Classics,1
25103211,Fiction,0
1215441,Fiction,0
1215441,Magical Realism,0
217224,Romance,1
217224,Historical,1
217224,Westerns,1
15329454,Biography,0
15329454,Nonfiction,0
74779,Fiction,0
74779,Adventure,1
74779,Thriller,1
74779,Historical,1
844793,Mystery,1
844793,Noir,1
844793,Crime,1
844793,Fiction,0
844793,Classics,1
16158713,Fiction,0
16158713,Academic,0
16158713,War,1
16158713,World War II,0
11076626,Religion,0
11076626,Christianity,0
482842,Fiction,0
482842,Young Adult,1
482842,Coming Of Age,0
482842,Lgbt,0
482842,Classics,1
482842,Media Tie In,0
482842,Movies,0
482842,Realistic Fiction,0
482842,Teen,0
40395,Science Fiction,1
40395,Fantasy,1
40395,Classics,1
40395,Fiction,0
40395,Adventure,1
1381,Classics,1
1381,Fiction,0
1381,Poetry,0
1381,Fantasy,1
1381,Mythology,0
1973573,Childrens,1
1973573,Humor,1
1973573,Fiction,0
458191,Science Fiction,1
458191,Fiction,0
458191,Fantasy,1
458191,Childrens,1
458191,Young Adult,1
458191,Adventure,1
18114322,Classics,1
18114322,Fiction,0
18114322,Historical,1
18114322,Literature,1
1208928,Fiction,0
1208928,Lgbt,0
1208928,Cultural,1
1208928,Australia,0
7604,Classics,1
7604,Fiction,0
7604,Literature,1
1094533,Humor,1
1094533,Thriller,1
1094533,Science Fiction,1
16956,Fiction,0
16956,Historical,1
16956,Adventure,1
16956,Thriller,1
16956,Cultural,1
16956,Africa,0
16956,Action,0
16956,War,1
16956,Mystery,1
16956,Modern,0
4801024,Westerns,1
4801024,Fiction,0
723429,Asian Literature,0
723429,Japanese Literature,0
1123578,Westerns,1
1123578,Fiction,0
1123578,Historical,1
34,Fantasy,1
34,Classics,1
34,Fiction,0
34,Adventure,1
34,Young Adult,1
450934,Historical,1
450934,Young Adult,1
450934,Fiction,0
450934,Adventure,1
450934,Childrens,1
450934,Cultural,1
450934,Ireland,0
99664,Classics,1
99664,Fiction,0
99664,Historical,1
99664,Romance,1
99664,Cultural,1
99664,China,0
86658,Fiction,0
86658,Classics,1
86658,Literature,1
86658,Mystery,1
86658,Spy Thriller,0
86658,Crime,1
86658,Thriller,1
86658,20th Century,0
86658,European Literature,1
86658,British Literature,0
17690,Classics,1
17690,Fiction,0
17690,Literature,1
17690,Philosophy,0
17690,European Literature,1
17690,German Literature,0
539519,Horror,1
539519,Shapeshifters,0
539519,Werewolves,0
539519,Fiction,0
539519,Classics,1
539519,Historical,1
539519,Fantasy,1
315272,Fiction,0
315272,Religion,0
315272,Historical,1
315272,Classics,1
315272,Cultural,1
315272,Italy,0
315272,Australia,0
315272,Christianity,0
315272,Catholic,0
315272,Literature,1
315272,Christian,0
1247535,Fiction,0
1247535,Adventure,1
1247535,Mystery,1
1247535,Thriller,1
1247535,Suspense,0
1247535,Crime,1
1247535,Action,0
1247535,Adult,0
90160,Westerns,1
90160,Fiction,0
90160,Classics,1
90160,Historical,1
90160,Adventure,1
53061,Classics,1
53061,Fiction,0
53061,European Literature,1
53061,German Literature,0
53061,Literature,1
1157599,Fiction,0
1157599,Mystery,1
601799,Mystery,1
601799,Noir,1
601799,Fiction,0
601799,Crime,1
601799,Classics,1
601799,Thriller,1
672875,Classics,1
672875,Fantasy,1
672875,Fiction,0
672875,Mythology,0
672875,Arthurian,0
672875,Historical,1
3760,Fiction,0
3760,Thriller,1
3760,Spy Thriller,0
3760,Mystery,1
3760,Adventure,1
54825,Fiction,0
54825,Westerns,1
54825,Historical,1
54825,Literature,1
54825,Classics,1
54825,Adult Fiction,0
54825,20th Century,0
54825,Contemporary,1
54825,American,1
629969,Historical,1
629969,European Literature,1
629969,Spanish Literature,0
629969,Classics,1
629969,Fiction,0
629969,Cultural,1
629969,Spain,0
716780,Fiction,0
716780,Classics,1
716780,European Literature,1
716780,British Literature,0
716780,Cultural,1
716780,Scotland,0
716780,Historical,1
716780,Young Adult,1
716780,Literature,1
716780,20th Century,0
716780,Classic Literature,0
225774,Classics,1
225774,Fiction,0
225774,Animals,1
225774,Horses,0
225774,Young Adult,1
225774,Childrens,1
77152,Classics,1
77152,Fiction,0
77152,Childrens,1
77152,Animals,1
474111,Adventure,1
474111,Fiction,0
474111,Fantasy,1
474111,Classics,1
474111,Pulp,0
474111,Science Fiction,1
474111,Action,0
474111,Cultural,1
474111,Africa,0
474111,Speculative Fiction,0
2213652,Westerns,1
2213652,Fiction,0
414895,Science Fiction,1
414895,Fiction,0
414895,Classics,1
414895,Fantasy,1
25239218,Historical,1
25239218,Classics,1
25239218,European Literature,1
25239218,Polish Literature,0
25239218,Fiction,0
25239218,Cultural,1
25239218,Academic,0
25239218,War,1
25239218,Literature,1
25239218,Adventure,1
3865815,Fiction,0
3865815,Adult Fiction,0
525995,Childrens,1
525995,Picture Books,0
525995,Fantasy,1
525995,Fiction,0
48328,Fiction,0
48328,Classics,1
48328,Historical,1
7550787,Westerns,1
62111,Classics,1
62111,Fiction,0
62111,Adventure,1
62111,Childrens,1
62111,Young Adult,1
62111,Historical,1
62111,Literature,1
62111,Survival,0
62111,Classic Literature,0
92364,Fiction,0
92364,Historical,1
92364,Thriller,1
92364,Mystery,1
92364,Spy Thriller,0
92364,Suspense,0
685970,Fiction,0
685970,Adult,0
3428364,Science Fiction,1
3428364,Fiction,0
2170331,Fiction,0
118974,Fiction,0
118974,Cultural,1
118974,France,0
118974,European Literature,1
118974,French Literature,0
16958,Fiction,0
16958,Adventure,1
16958,Thriller,1
16958,Historical,1
16958,Cultural,1
16958,Africa,0
16958,Action,0
16958,Drama,0
32650,Classics,1
32650,Fiction,0
32650,Literature,1
32650,19th Century,0
3181151,Romance,1
3181151,European Literature,1
3181151,Spanish Literature,0
3181151,Historical,1
381818,Adult Fiction,0
381818,Fiction,0
381818,Romance,1
882295,Fiction,0
882295,Historical,1
882295,Adventure,1
882295,Aviation,0
601531,Fiction,0
601531,Classics,1
601531,Historical,1
601531,Adult Fiction,0
225297,Fiction,0
225297,Short Stories,0
225297,Classics,1
225297,Literature,1
41733839,Classics,1
41733839,Fiction,0
41733839,Academic,0
41733839,Literature,1
41733839,Historical,1
41733839,Romance,1
41733839,Young Adult,1
41733839,American,1
50798,Classics,1
50798,Fiction,0
50798,Literature,1
50798,19th Century,0
147326,Historical,1
147326,Fiction,0
147326,Mystery,1
147326,Thriller,1
147326,War,1
147326,World War II,0
147326,Cultural,1
147326,Germany,0
685,Fiction,0
685,Sports,0
685,Baseball,0
685,Classics,1
685,Literature,1
2054,Mystery,1
2054,Fiction,0
2054,Crime,1
2054,Noir,1
2054,Classics,1
2054,Detective,0
11306870,Mystery,1
11306870,Humor,1
11306870,Fiction,0
11306870,European Literature,1
11306870,British Literature,0
11306870,Classics,1
8764830,Fiction,0
121330,Westerns,1
121330,Fiction,0
511614,Classics,1
511614,Childrens,1
511614,Fiction,0
511614,Animals,1
80977,Fiction,0
80977,Classics,1
80977,Christianity,0
80977,Catholic,0
80977,Literature,1
80977,Spirituality,0
429024,Classics,1
429024,Fiction,0
429024,Literature,1
4504070,Fiction,0
4504070,Thriller,1
4504070,Science Fiction,1
4504070,War,1
967511,Animals,1
967511,Fiction,0
967511,Childrens,1
967511,Classics,1
967511,Young Adult,1
3087,Classics,1
3087,Fiction,0
3087,Romance,1
3087,Literature,1
20160057,Thriller,1
20160057,Adventure,1
20160057,Drama,0
28187,Fantasy,1
28187,Young Adult,1
28187,Mythology,0
28187,Fiction,0
6296163,Adult Fiction,0
6296163,Romance,1
3214291,Thriller,1
3214291,Fiction,0
3214291,Mystery,1
3214291,Adventure,1
18689642,Fiction,0
18689642,Animals,1
18689642,Fantasy,1
18689642,Historical,1
18689642,Childrens,1
896726,Fiction,0
3761,Fiction,0
3761,Thriller,1
3761,Spy Thriller,0
3761,Mystery,1
3761,Adventure,1
3314204,Fiction,0
3314204,Humor,1
681986,Mystery,1
681986,Noir,1
681986,Thriller,1
681986,Fiction,0
681986,Crime,1
30597,Classics,1
30597,Fiction,0
30597,Historical,1
30597,Cultural,1
30597,France,0
30597,Literature,1
30597,European Literature,1
30597,French Literature,0
30597,Gothic,0
30597,Romance,1
32831,Classics,1
32831,Fiction,0
32831,Science Fiction,1
